41,42,43,22,40,39,37,35,89,88
41,42,43,22,40,39,38,37,35,89,88
41,42,43,22,40,39,37,35,36,14,13,88
41,42,43,22,40,39,38,37,35,36,14,13,88
41,42,43,22,40,39,37,35,89,34,32,33,11,10,12,88
41,42,43,22,40,39,38,37,35,89,34,32,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,57,90,89,88
41,42,43,22,40,39,38,37,35,36,58,57,90,89,88
41,42,43,22,40,39,37,35,89,90,57,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,90,57,58,36,14,13,88
41,42,43,22,40,39,37,35,89,90,56,54,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,89,90,56,54,55,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,57,90,56,54,55,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,57,90,89,34,32,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,57,90,56,54,55,33,32,34,89,88
41,42,43,22,40,39,38,37,35,36,58,57,90,56,54,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,57,90,89,34,32,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,57,90,56,54,55,33,32,34,89,88
41,42,43,22,40,39,37,35,89,34,32,33,55,54,56,90,57,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,34,32,33,55,54,56,90,57,58,36,14,13,88
41,42,43,22,40,39,37,35,36,58,80,79,91,90,89,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,90,89,88
41,42,43,22,40,39,37,35,89,90,91,79,80,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,90,91,79,80,58,36,14,13,88
41,42,43,22,40,39,37,35,89,90,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,89,90,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,80,79,91,78,76,77,55,54,56,90,89,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,78,76,77,55,54,56,90,89,88
41,42,43,22,40,39,37,35,36,58,57,90,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,80,79,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,80,79,91,90,56,54,55,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,80,79,91,90,89,34,32,33,11,10,12,88
41,42,43,22,40,39,37,35,36,58,57,90,91,78,76,77,55,33,32,34,89,88
41,42,43,22,40,39,37,35,36,58,80,79,91,78,76,77,55,33,32,34,89,88
41,42,43,22,40,39,37,35,36,58,80,79,91,90,56,54,55,33,32,34,89,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,57,90,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,90,56,54,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,90,89,34,32,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,78,76,77,55,33,32,34,89,88
41,42,43,22,40,39,38,37,35,36,58,57,90,91,78,76,77,55,33,32,34,89,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,90,56,54,55,33,32,34,89,88
41,42,43,22,40,39,37,35,89,90,56,54,55,77,76,78,91,79,80,58,36,14,13,88
41,42,43,22,40,39,37,35,89,90,57,58,80,79,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,38,37,35,89,90,56,54,55,77,76,78,91,79,80,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,90,57,58,80,79,91,78,76,77,55,33,11,10,12,88
41,42,43,22,40,39,37,35,89,34,32,33,55,77,76,78,91,79,80,58,36,14,13,88
41,42,43,22,40,39,37,35,89,34,32,33,55,77,76,78,91,90,57,58,36,14,13,88
41,42,43,22,40,39,37,35,89,34,32,33,55,54,56,90,91,79,80,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,34,32,33,55,77,76,78,91,79,80,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,34,32,33,55,77,76,78,91,90,57,58,36,14,13,88
41,42,43,22,40,39,38,37,35,89,34,32,33,55,54,56,90,91,79,80,58,36,14,13,88
41,42,43,22,40,39,37,35,36,58,80,79,91,78,76,77,55,54,56,90,89,34,32,33,11,10,12,88
41,42,43,22,40,39,38,37,35,36,58,80,79,91,78,76,77,55,54,56,90,89,34,32,33,11,10,12,88
