14,13,15,17,18,19,20,21
14,13,15,16,17,18,19,20,21
14,36,35,34,32,33,11,10,12,13,15,17,18,19,20,21
14,36,35,34,32,33,11,10,12,13,15,16,17,18,19,20,21
14,36,58,57,56,54,55,33,11,10,12,13,15,17,18,19,20,21
14,36,58,57,56,54,55,33,11,10,12,13,15,16,17,18,19,20,21
14,36,58,80,79,78,76,77,55,33,11,10,12,13,15,17,18,19,20,21
14,36,58,80,79,78,76,77,55,33,11,10,12,13,15,16,17,18,19,20,21
