14,36,58,80,79,81,83,84,85,86,87
14,36,58,80,79,81,82,83,84,85,86,87
14,36,58,57,56,54,55,77,76,78,79,81,83,84,85,86,87
14,13,12,10,11,33,55,77,76,78,79,81,83,84,85,86,87
14,36,35,34,32,33,55,77,76,78,79,81,83,84,85,86,87
14,36,58,57,56,54,55,77,76,78,79,81,82,83,84,85,86,87
14,13,12,10,11,33,55,77,76,78,79,81,82,83,84,85,86,87
14,36,35,34,32,33,55,77,76,78,79,81,82,83,84,85,86,87
14,13,12,10,11,33,55,54,56,57,58,80,79,81,83,84,85,86,87
14,36,35,34,32,33,55,54,56,57,58,80,79,81,83,84,85,86,87
14,13,12,10,11,33,32,34,35,36,58,80,79,81,83,84,85,86,87
14,13,12,10,11,33,55,54,56,57,58,80,79,81,82,83,84,85,86,87
14,36,35,34,32,33,55,54,56,57,58,80,79,81,82,83,84,85,86,87
14,13,12,10,11,33,32,34,35,36,58,80,79,81,82,83,84,85,86,87
14,13,12,10,11,33,32,34,35,36,58,57,56,54,55,77,76,78,79,81,83,84,85,86,87
14,13,12,10,11,33,32,34,35,36,58,57,56,54,55,77,76,78,79,81,82,83,84,85,86,87
