48,47,51,52,54,56,57,58,36,14
48,47,51,52,53,54,56,57,58,36,14
48,47,51,52,54,55,33,11,10,12,13,14
48,47,51,52,54,55,33,32,34,35,36,14
48,47,51,52,53,54,55,33,11,10,12,13,14
48,47,51,52,53,54,55,33,32,34,35,36,14
48,47,51,52,54,56,57,58,36,35,34,32,33,11,10,12,13,14
48,47,51,52,53,54,56,57,58,36,35,34,32,33,11,10,12,13,14
48,47,51,52,54,55,77,76,78,79,80,58,36,14
48,47,51,52,53,54,55,77,76,78,79,80,58,36,14
48,47,51,52,54,56,57,58,80,79,78,76,77,55,33,11,10,12,13,14
48,47,51,52,54,56,57,58,80,79,78,76,77,55,33,32,34,35,36,14
48,47,51,52,53,54,56,57,58,80,79,78,76,77,55,33,11,10,12,13,14
48,47,51,52,53,54,56,57,58,80,79,78,76,77,55,33,32,34,35,36,14
48,47,51,52,54,55,77,76,78,79,80,58,36,35,34,32,33,11,10,12,13,14
48,47,51,52,53,54,55,77,76,78,79,80,58,36,35,34,32,33,11,10,12,13,14
