4,3,7,6,5
4,3,2,10,8,7,6,5
4,3,2,10,9,8,7,6,5
4,3,2,1,15,13,12,10,8,7,6,5
4,3,2,1,15,13,12,10,9,8,7,6,5
4,3,2,1,0,18,17,15,13,12,10,8,7,6,5
4,3,2,1,0,18,17,15,13,12,10,9,8,7,6,5
4,3,2,1,0,18,17,16,15,13,12,10,8,7,6,5
4,3,2,1,0,18,17,16,15,13,12,10,9,8,7,6,5
