11,10,8,7,6,5,4
11,10,9,8,7,6,5,4
11,33,32,34,35,36,14,13,12,10,8,7,6,5,4
11,33,32,34,35,36,14,13,12,10,9,8,7,6,5,4
11,33,55,54,56,57,58,36,14,13,12,10,8,7,6,5,4
11,33,55,54,56,57,58,36,14,13,12,10,9,8,7,6,5,4
11,33,55,77,76,78,79,80,58,36,14,13,12,10,8,7,6,5,4
11,33,55,77,76,78,79,80,58,36,14,13,12,10,9,8,7,6,5,4
