64,65,44,62,63
64,65,44,45,59,61,62,63
64,65,44,45,59,60,61,62,63
64,65,44,45,46,54,56,57,59,61,62,63
64,65,44,45,46,54,56,57,59,60,61,62,63
64,65,44,45,46,47,51,52,54,56,57,59,61,62,63
64,65,44,45,46,47,51,52,54,56,57,59,60,61,62,63
64,65,44,45,46,47,51,52,53,54,56,57,59,61,62,63
64,65,44,45,46,47,51,52,53,54,56,57,59,60,61,62,63
