0,1,2
0,3,4,5,2
0,3,4,1,2
0,1,4,5,2
0,3,6,7,8,5,2
0,3,6,7,4,1,2
0,3,6,7,4,5,2
0,3,4,7,8,5,2
0,1,4,7,8,5,2
0,3,6,7,8,5,4,1,2
0,1,4,3,6,7,8,5,2
