14,36,58,57,59,61,62,63,64
14,36,58,57,59,60,61,62,63,64
14,13,12,10,11,33,55,54,56,57,59,61,62,63,64
14,36,35,34,32,33,55,54,56,57,59,61,62,63,64
14,13,12,10,11,33,55,54,56,57,59,60,61,62,63,64
14,36,35,34,32,33,55,54,56,57,59,60,61,62,63,64
14,13,12,10,11,33,32,34,35,36,58,57,59,61,62,63,64
14,13,12,10,11,33,32,34,35,36,58,57,59,60,61,62,63,64
14,36,58,80,79,78,76,77,55,54,56,57,59,61,62,63,64
14,36,58,80,79,78,76,77,55,54,56,57,59,60,61,62,63,64
14,13,12,10,11,33,55,77,76,78,79,80,58,57,59,61,62,63,64
14,36,35,34,32,33,55,77,76,78,79,80,58,57,59,61,62,63,64
14,13,12,10,11,33,55,77,76,78,79,80,58,57,59,60,61,62,63,64
14,36,35,34,32,33,55,77,76,78,79,80,58,57,59,60,61,62,63,64
14,13,12,10,11,33,32,34,35,36,58,80,79,78,76,77,55,54,56,57,59,61,62,63,64
14,13,12,10,11,33,32,34,35,36,58,80,79,78,76,77,55,54,56,57,59,60,61,62,63,64
