27,26,25,29,28
27,26,25,24,32,30,29,28
27,26,25,24,32,31,30,29,28
27,26,25,24,23,37,35,34,32,30,29,28
27,26,25,24,23,37,35,34,32,31,30,29,28
27,26,25,24,23,22,40,39,37,35,34,32,30,29,28
27,26,25,24,23,22,40,39,37,35,34,32,31,30,29,28
27,26,25,24,23,22,40,39,38,37,35,34,32,30,29,28
27,26,25,24,23,22,40,39,38,37,35,34,32,31,30,29,28
