6,5,4,3,2,1,15,17,18,19,20
6,5,4,3,2,1,0,18,19,20
6,5,4,3,2,1,15,16,17,18,19,20
6,5,4,3,7,8,10,12,13,15,17,18,19,20
6,5,4,3,7,8,10,2,1,15,17,18,19,20
6,5,4,3,2,10,12,13,15,17,18,19,20
6,5,4,3,7,8,9,10,12,13,15,17,18,19,20
6,5,4,3,7,8,9,10,2,1,15,17,18,19,20
6,5,4,3,7,8,10,2,1,0,18,19,20
6,5,4,3,7,8,10,12,13,15,16,17,18,19,20
6,5,4,3,7,8,10,2,1,15,16,17,18,19,20
6,5,4,3,7,8,9,10,2,1,0,18,19,20
6,5,4,3,2,10,12,13,15,16,17,18,19,20
6,5,4,3,7,8,9,10,12,13,15,16,17,18,19,20
6,5,4,3,7,8,9,10,2,1,15,16,17,18,19,20
6,5,4,3,7,8,10,12,13,15,1,0,18,19,20
6,5,4,3,2,10,12,13,15,1,0,18,19,20
6,5,4,3,7,8,9,10,12,13,15,1,0,18,19,20
