11,33,32,30,29,28
11,33,32,31,30,29,28
11,10,12,13,14,36,35,34,32,30,29,28
11,10,12,13,14,36,35,34,32,31,30,29,28
11,33,55,54,56,57,58,36,35,34,32,30,29,28
11,33,55,54,56,57,58,36,35,34,32,31,30,29,28
11,10,12,13,14,36,58,57,56,54,55,33,32,30,29,28
11,10,12,13,14,36,58,57,56,54,55,33,32,31,30,29,28
11,33,55,77,76,78,79,80,58,36,35,34,32,30,29,28
11,33,55,77,76,78,79,80,58,36,35,34,32,31,30,29,28
11,10,12,13,14,36,58,80,79,78,76,77,55,33,32,30,29,28
11,10,12,13,14,36,58,80,79,78,76,77,55,33,32,31,30,29,28
