27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,26,25,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,30,32,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,25,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
27,28,29,30,31,32,24,23,22,43
