26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,22,43,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,37,39,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,22,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,38,39,40,41,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
26,25,24,23,37,39,40,22,43,42
