48,47,51,52,54,55,33,11
48,47,51,52,53,54,55,33,11
48,47,46,54,55,33,11
48,47,46,45,59,57,56,54,55,33,11
48,47,46,45,59,57,58,36,14,13,12,10,11
48,47,46,45,59,57,58,36,35,34,32,33,11
48,47,46,45,59,57,58,36,35,37,23,24,32,33,11
48,47,46,45,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,54,56,57,58,36,14,13,12,10,11
48,47,51,52,54,56,57,58,36,35,34,32,33,11
48,47,51,52,53,54,56,57,58,36,14,13,12,10,11
48,47,51,52,53,54,56,57,58,36,35,34,32,33,11
48,47,46,54,56,57,58,36,14,13,12,10,11
48,47,46,54,56,57,58,36,35,34,32,33,11
48,47,51,52,54,56,57,58,36,35,37,23,24,32,33,11
48,47,51,52,54,56,57,58,36,14,13,15,1,2,10,11
48,47,51,52,54,46,45,59,57,58,36,14,13,12,10,11
48,47,51,52,54,46,45,59,57,58,36,35,34,32,33,11
48,47,51,52,53,54,56,57,58,36,35,37,23,24,32,33,11
48,47,51,52,53,54,56,57,58,36,14,13,15,1,2,10,11
48,47,46,54,56,57,58,36,35,37,23,24,32,33,11
48,47,46,54,56,57,58,36,14,13,15,1,2,10,11
48,47,51,52,53,54,46,45,59,57,58,36,14,13,12,10,11
48,47,51,52,53,54,46,45,59,57,58,36,35,34,32,33,11
48,47,51,52,54,55,33,32,34,35,36,14,13,12,10,11
48,47,51,52,53,54,55,33,32,34,35,36,14,13,12,10,11
48,47,46,54,55,33,32,34,35,36,14,13,12,10,11
48,47,51,52,54,46,45,59,57,58,36,35,37,23,24,32,33,11
48,47,51,52,54,46,45,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,53,54,46,45,59,57,58,36,35,37,23,24,32,33,11
48,47,51,52,53,54,46,45,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,54,55,33,32,24,23,37,35,36,14,13,12,10,11
48,47,51,52,54,55,33,32,34,35,36,14,13,15,1,2,10,11
48,47,51,52,53,54,55,33,32,24,23,37,35,36,14,13,12,10,11
48,47,51,52,53,54,55,33,32,34,35,36,14,13,15,1,2,10,11
48,47,46,54,55,33,32,24,23,37,35,36,14,13,12,10,11
48,47,46,45,44,62,61,59,57,56,54,55,33,11
48,47,46,54,55,33,32,34,35,36,14,13,15,1,2,10,11
48,47,46,45,44,62,61,60,59,57,56,54,55,33,11
48,47,51,52,54,55,33,32,24,23,37,35,36,14,13,15,1,2,10,11
48,47,51,52,53,54,55,33,32,24,23,37,35,36,14,13,15,1,2,10,11
48,47,46,54,55,33,32,24,23,37,35,36,14,13,15,1,2,10,11
48,47,46,45,44,62,61,59,57,58,36,14,13,12,10,11
48,47,46,45,44,62,61,59,57,58,36,35,34,32,33,11
48,47,46,45,44,62,61,60,59,57,58,36,14,13,12,10,11
48,47,46,45,44,62,61,60,59,57,58,36,35,34,32,33,11
48,47,46,45,44,62,61,59,57,58,36,35,37,23,24,32,33,11
48,47,46,45,44,62,61,59,57,58,36,14,13,15,1,2,10,11
48,47,46,45,44,62,61,60,59,57,58,36,35,37,23,24,32,33,11
48,47,46,45,44,62,61,60,59,57,58,36,14,13,15,1,2,10,11
48,47,46,45,59,57,56,54,55,33,32,34,35,36,14,13,12,10,11
48,47,46,45,59,57,58,36,35,37,23,24,25,29,30,32,33,11
48,47,46,45,59,57,58,36,14,13,15,1,2,3,7,8,10,11
48,47,46,45,59,57,58,36,35,37,23,24,25,29,30,31,32,33,11
48,47,46,45,59,57,58,36,14,13,15,1,2,3,7,8,9,10,11
48,47,46,45,59,57,56,54,55,33,32,24,23,37,35,36,14,13,12,10,11
48,47,46,45,59,57,56,54,55,33,32,34,35,36,14,13,15,1,2,10,11
48,47,51,52,54,46,45,44,62,61,59,57,58,36,14,13,12,10,11
48,47,51,52,54,46,45,44,62,61,59,57,58,36,35,34,32,33,11
48,47,51,52,53,54,46,45,44,62,61,59,57,58,36,14,13,12,10,11
48,47,51,52,54,46,45,44,62,61,60,59,57,58,36,14,13,12,10,11
48,47,51,52,53,54,46,45,44,62,61,59,57,58,36,35,34,32,33,11
48,47,51,52,54,46,45,44,62,61,60,59,57,58,36,35,34,32,33,11
48,47,51,52,53,54,46,45,44,62,61,60,59,57,58,36,14,13,12,10,11
48,47,51,52,53,54,46,45,44,62,61,60,59,57,58,36,35,34,32,33,11
48,47,46,45,59,57,56,54,55,33,32,24,23,37,35,36,14,13,15,1,2,10,11
48,47,46,45,59,57,58,36,35,37,39,40,41,42,43,22,23,24,32,33,11
48,47,51,52,54,46,45,44,62,61,59,57,58,36,35,37,23,24,32,33,11
48,47,51,52,54,46,45,44,62,61,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,54,56,57,58,36,35,37,23,24,25,29,30,32,33,11
48,47,46,45,59,57,58,36,14,13,15,17,18,19,20,21,0,1,2,10,11
48,47,51,52,54,56,57,58,36,14,13,15,1,2,3,7,8,10,11
48,47,46,45,59,57,58,36,35,37,38,39,40,41,42,43,22,23,24,32,33,11
48,47,51,52,53,54,46,45,44,62,61,59,57,58,36,35,37,23,24,32,33,11
48,47,51,52,54,56,57,58,36,35,37,23,24,25,29,30,31,32,33,11
48,47,51,52,54,46,45,44,62,61,60,59,57,58,36,35,37,23,24,32,33,11
48,47,51,52,53,54,46,45,44,62,61,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,54,46,45,44,62,61,60,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,54,56,57,58,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,53,54,56,57,58,36,35,37,23,24,25,29,30,32,33,11
48,47,46,54,56,57,58,36,35,37,23,24,25,29,30,32,33,11
48,47,51,52,53,54,56,57,58,36,14,13,15,1,2,3,7,8,10,11
48,47,46,45,59,57,58,36,14,13,15,16,17,18,19,20,21,0,1,2,10,11
48,47,46,54,56,57,58,36,14,13,15,1,2,3,7,8,10,11
48,47,51,52,53,54,56,57,58,36,35,37,23,24,25,29,30,31,32,33,11
48,47,51,52,53,54,46,45,44,62,61,60,59,57,58,36,35,37,23,24,32,33,11
48,47,51,52,53,54,46,45,44,62,61,60,59,57,58,36,14,13,15,1,2,10,11
48,47,51,52,53,54,56,57,58,36,14,13,15,1,2,3,7,8,9,10,11
48,47,46,54,56,57,58,36,35,37,23,24,25,29,30,31,32,33,11
48,47,46,54,56,57,58,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,54,55,33,32,24,23,22,40,39,37,35,36,14,13,12,10,11
48,47,51,52,53,54,55,33,32,24,23,22,40,39,37,35,36,14,13,12,10,11
48,47,51,52,54,55,33,32,24,23,22,40,39,38,37,35,36,14,13,12,10,11
48,47,46,54,55,33,32,24,23,22,40,39,37,35,36,14,13,12,10,11
48,47,51,52,53,54,55,33,32,24,23,22,40,39,38,37,35,36,14,13,12,10,11
48,47,51,52,54,46,45,59,57,58,36,35,37,23,24,25,29,30,32,33,11
48,47,46,54,55,33,32,24,23,22,40,39,38,37,35,36,14,13,12,10,11
48,47,51,52,54,46,45,59,57,58,36,14,13,15,1,2,3,7,8,10,11
48,47,51,52,54,46,45,59,57,58,36,35,37,23,24,25,29,30,31,32,33,11
48,47,51,52,54,46,45,59,57,58,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,53,54,46,45,59,57,58,36,35,37,23,24,25,29,30,32,33,11
48,47,51,52,53,54,46,45,59,57,58,36,14,13,15,1,2,3,7,8,10,11
48,47,51,52,53,54,46,45,59,57,58,36,35,37,23,24,25,29,30,31,32,33,11
48,47,51,52,54,55,33,32,24,23,22,40,39,37,35,36,14,13,15,1,2,10,11
48,47,51,52,53,54,46,45,59,57,58,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,53,54,55,33,32,24,23,22,40,39,37,35,36,14,13,15,1,2,10,11
48,47,51,52,54,55,33,32,34,35,36,14,13,15,1,2,3,7,8,10,11
48,47,51,52,54,55,33,32,24,23,22,40,39,38,37,35,36,14,13,15,1,2,10,11
48,47,46,54,55,33,32,24,23,22,40,39,37,35,36,14,13,15,1,2,10,11
48,47,51,52,54,55,33,32,34,35,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,53,54,55,33,32,34,35,36,14,13,15,1,2,3,7,8,10,11
48,47,51,52,53,54,55,33,32,24,23,22,40,39,38,37,35,36,14,13,15,1,2,10,11
48,47,46,54,55,33,32,34,35,36,14,13,15,1,2,3,7,8,10,11
48,47,46,54,55,33,32,24,23,22,40,39,38,37,35,36,14,13,15,1,2,10,11
48,47,51,52,53,54,55,33,32,34,35,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,54,56,57,58,36,35,37,39,40,41,42,43,22,23,24,32,33,11
48,47,46,54,55,33,32,34,35,36,14,13,15,1,2,3,7,8,9,10,11
48,47,51,52,54,56,57,58,36,14,13,15,17,18,19,20,21,0,1,2,10,11
48,47,51,52,53,54,56,57,58,36,35,37,39,40,41,42,43,22,23,24,32,33,11
48,47,51,52,54,56,57,58,36,35,37,38,39,40,41,42,43,22,23,24,32,33,11
48,47,46,54,56,57,58,36,35,37,39,40,41,42,43,22,23,24,32,33,11
48,47,51,52,53,54,56,57,58,36,14,13,15,17,18,19,20,21,0,1,2,10,11
48,47,51,52,54,56,57,58,36,14,13,15,16,17,18,19,20,21,0,1,2,10,11
48,47,46,54,56,57,58,36,14,13,15,17,18,19,20,21,0,1,2,10,11
48,47,51,52,53,54,56,57,58,36,35,37,38,39,40,41,42,43,22,23,24,32,33,11
48,47,51,52,54,55,33,32,24,23,37,35,36,14,13,15,1,2,3,7,8,10,11
48,47,46,54,56,57,58,36,35,37,38,39,40,41,42,43,22,23,24,32,33,11
48,47,51,52,54,55,33,32,24,23,37,35,36,14,13,15,1,2,3,7,8,9,10,11
