85,86,87,66,84,83,81,79,80,58,36,14
85,86,87,66,84,83,82,81,79,80,58,36,14
85,86,87,66,84,83,81,79,78,76,77,55,54,56,57,58,36,14
85,86,87,66,84,83,81,79,78,76,77,55,33,11,10,12,13,14
85,86,87,66,84,83,81,79,78,76,77,55,33,32,34,35,36,14
85,86,87,66,84,83,82,81,79,78,76,77,55,54,56,57,58,36,14
85,86,87,66,84,83,82,81,79,78,76,77,55,33,11,10,12,13,14
85,86,87,66,84,83,82,81,79,78,76,77,55,33,32,34,35,36,14
85,86,87,66,84,83,81,79,80,58,57,56,54,55,33,11,10,12,13,14
85,86,87,66,84,83,81,79,80,58,57,56,54,55,33,32,34,35,36,14
85,86,87,66,84,83,81,79,80,58,36,35,34,32,33,11,10,12,13,14
85,86,87,66,84,83,82,81,79,80,58,57,56,54,55,33,11,10,12,13,14
85,86,87,66,84,83,82,81,79,80,58,57,56,54,55,33,32,34,35,36,14
85,86,87,66,84,83,82,81,79,80,58,36,35,34,32,33,11,10,12,13,14
85,86,87,66,84,83,81,79,78,76,77,55,54,56,57,58,36,35,34,32,33,11,10,12,13,14
85,86,87,66,84,83,82,81,79,78,76,77,55,54,56,57,58,36,35,34,32,33,11,10,12,13,14
