15,13,12,10,63,6,3,1
15,13,12,10,63,7,4,2,1
15,13,12,10,63,7,4,3,1
15,13,12,10,63,6,3,64,1
15,13,12,10,63,6,3,4,2,1
15,13,12,10,63,7,4,3,64,1
