21,20,17,16,14,11,9,62,6,3,1
21,20,17,16,14,11,9,8,5,64,1
21,20,17,16,14,12,10,63,6,3,1
21,20,17,16,14,11,9,62,6,3,64,1
21,20,17,16,14,11,9,62,6,3,4,2,1
21,20,17,16,14,12,10,63,7,4,2,1
21,20,17,16,14,12,10,63,7,4,3,1
21,20,17,16,14,12,10,63,6,3,64,1
21,20,17,16,14,12,10,63,6,3,4,2,1
21,20,17,16,14,12,10,63,7,4,3,64,1
